@RELATION regressao-ptbr-teste-entailment
@ATTRIBUTE tfidf REAL
@ATTRIBUTE word2vec REAL
@ATTRIBUTE binario REAL
@ATTRIBUTE tamanho REAL
@ATTRIBUTE class {Neutral, Entailment, Paraphrase}

@DATA
2.4276137674317866 , 3.4 , 0.08 , 0.8666666666666667 , Neutral
3.201045571235676 , 4.04 , 0.47 , 0.9375 , Neutral
1.6361077924445064 , 2.96 , -0.23 , 0.8125 , Neutral
1.5472868699624194 , 3.68 , 0.05 , 0.7857142857142857 , Neutral
1.85382004590813 , 2.76 , 0.14 , 0.7777777777777778 , Neutral
1.8233114352709716 , 3.0 , -0.08 , 0.7222222222222222 , Neutral
1.593599265162064 , 3.4 , 0.06 , 0.7894736842105263 , Neutral
2.194696384775506 , 3.6 , -0.08 , 0.8125 , Neutral
1.8360995559463977 , 3.16 , 0.06 , 1.0 , Neutral
2.0945685732129657 , 4.08 , 0.11 , 0.5294117647058824 , Entailment
2.3524546570600284 , 3.64 , 0.29 , 0.7 , Neutral
2.160447874468838 , 3.6 , 0.2 , 0.625 , Neutral
2.28768346786494 , 3.8 , 0.2 , 0.8333333333333334 , Neutral
2.340911621943952 , 4.12 , 0.17 , 0.6666666666666666 , Neutral
3.964320246569301 , 4.72 , 0.85 , 0.6842105263157895 , Entailment
1.508726261794227 , 3.52 , 0.0 , 0.9333333333333333 , Neutral
2.3503145687450075 , 3.92 , 0.43 , 0.7 , Neutral
2.2280793829983674 , 3.68 , -0.08 , 0.6111111111111112 , Neutral
3.8772609246757495 , 4.4 , 0.73 , 0.8333333333333334 , Entailment
2.433022868742639 , 3.52 , 0.33 , 0.8181818181818182 , Neutral
3.348436242738032 , 4.16 , 0.53 , 0.8947368421052632 , Paraphrase
3.163327336808836 , 3.96 , 0.45 , 0.7857142857142857 , Neutral
3.042363322644027 , 3.52 , 0.13 , 0.875 , Neutral
2.1610468979063238 , 3.04 , -0.33 , 0.75 , Neutral
2.7357311175136 , 3.6 , 0.18 , 1.0 , Neutral
3.09147428162322 , 3.92 , 0.38 , 1.0 , Neutral
2.8939220156298298 , 3.8 , 0.33 , 0.9375 , Neutral
2.1104106120426662 , 3.52 , 0.17 , 0.8571428571428571 , Neutral
3.4805823529851474 , 4.12 , 0.5 , 1.0 , Neutral
2.4196547301222644 , 3.2 , -0.14 , 0.6363636363636364 , Neutral
1.872279646819104 , 3.0 , -0.08 , 0.7647058823529411 , Neutral
2.6714274870448644 , 3.52 , 0.2 , 0.7692307692307693 , Neutral
2.9396981938539675 , 3.88 , 0.27 , 0.7333333333333333 , Neutral
1.9666286417543057 , 3.52 , 0.45 , 0.5789473684210527 , Neutral
2.4456195503773923 , 3.4 , -0.14 , 0.4375 , Neutral
2.7879368521256724 , 3.8 , 0.33 , 0.7058823529411765 , Entailment
3.2246141501878425 , 3.64 , 0.4 , 0.7692307692307693 , Neutral
2.818364216526267 , 3.92 , 0.27 , 0.9166666666666666 , Neutral
1.29357487793587 , 3.08 , -0.09 , 0.9166666666666666 , Neutral
4.505323777126966 , 5.0 , 1.0 , 0.5416666666666666 , Entailment
3.177381341498596 , 4.6 , 0.71 , 0.8235294117647058 , Paraphrase
1.8792602512298666 , 3.68 , 0.17 , 0.5714285714285714 , Neutral
2.3570432765561904 , 3.96 , 0.0 , 0.7272727272727273 , Neutral
1.904377020135167 , 3.2 , 0.33 , 0.8571428571428571 , Neutral
3.3510357065256993 , 3.8 , 0.4 , 0.9444444444444444 , Neutral
3.8163588279926923 , 4.16 , 0.53 , 0.8823529411764706 , Entailment
1.7635184522627243 , 3.12 , 0.09 , 0.8461538461538461 , Neutral
3.238303985736929 , 4.24 , 0.4 , 0.9090909090909091 , Entailment
1.727198512534557 , 2.84 , -0.17 , 0.8571428571428571 , Neutral
3.020765193295862 , 3.64 , 0.25 , 0.5333333333333333 , Neutral
2.3896342183222234 , 3.68 , 0.45 , 0.7333333333333333 , Neutral
3.177381341498596 , 4.6 , 0.71 , 0.8235294117647058 , Paraphrase
1.7858076897147472 , 3.36 , 0.14 , 0.7368421052631579 , Neutral
3.642614072790604 , 4.04 , 0.57 , 1.0 , Entailment
4.068592037344752 , 4.48 , 0.64 , 0.8461538461538461 , Paraphrase
2.458976371665732 , 3.56 , 0.27 , 0.7857142857142857 , Neutral
2.6058712929616448 , 3.52 , 0.14 , 0.9333333333333333 , Neutral
1.8674126535686195 , 3.24 , 0.14 , 0.9333333333333333 , Neutral
2.48444895445072 , 3.28 , 0.0 , 0.75 , Neutral
2.6866206492330216 , 4.64 , 0.6 , 0.3125 , Entailment
2.5100078422137067 , 3.84 , 0.2 , 0.5882352941176471 , Neutral
3.8851496715723197 , 4.52 , 0.78 , 0.8181818181818182 , Entailment
1.7466671628771802 , 2.84 , 0.0 , 0.5 , Neutral
3.372890955047016 , 4.56 , 0.69 , 0.6190476190476191 , Entailment
4.097476935283698 , 4.72 , 0.87 , 0.7222222222222222 , Entailment
1.8659790065057247 , 3.68 , 0.22 , 0.8421052631578947 , Neutral
2.371131308800129 , 3.48 , 0.13 , 1.0 , Neutral
2.6013566290039307 , 3.72 , 0.0 , 0.6666666666666666 , Neutral
1.7719985771998967 , 3.2 , -0.12 , 0.9411764705882353 , Neutral
3.5002232221661087 , 4.32 , 0.63 , 0.7619047619047619 , Entailment
2.178555197113422 , 3.28 , -0.14 , 0.6363636363636364 , Neutral
1.8783646848834725 , 3.4 , 0.2 , 0.8333333333333334 , Neutral
2.5382549338119875 , 3.28 , 0.11 , 0.6 , Entailment
3.119187925825418 , 4.0 , 0.38 , 0.9285714285714286 , Paraphrase
2.6452366438876864 , 3.48 , 0.08 , 0.9230769230769231 , Neutral
1.2284403227029805 , 3.12 , -0.09 , 0.6470588235294118 , Neutral
3.4169638026130045 , 3.92 , 0.38 , 0.8421052631578947 , Neutral
2.4752336128949555 , 3.56 , 0.23 , 0.7647058823529411 , Neutral
1.4193506487558887 , 3.4 , -0.12 , 0.9411764705882353 , Neutral
2.568058132201648 , 3.6 , 0.27 , 0.6470588235294118 , Neutral
3.154036755754293 , 4.28 , 0.45 , 0.5789473684210527 , Entailment
3.0150865793085484 , 3.56 , 0.27 , 0.9166666666666666 , Neutral
2.604798015328411 , 3.24 , 0.14 , 0.9333333333333333 , Neutral
2.022690960448642 , 3.2 , 0.0 , 0.7142857142857143 , Neutral
2.9147515273207194 , 3.08 , 0.07 , 0.9285714285714286 , Neutral
3.1782720789756773 , 3.96 , 0.45 , 0.8461538461538461 , Entailment
3.5489469488074366 , 4.72 , 0.78 , 0.45 , Entailment
3.78392901758346 , 4.36 , 0.6 , 0.5555555555555556 , Entailment
2.9006927389376305 , 3.92 , 0.33 , 0.6 , Entailment
2.174078430928383 , 3.68 , 0.29 , 0.6875 , Neutral
1.8088077147931592 , 3.24 , 0.17 , 1.0 , Neutral
1.9109708145293935 , 2.52 , 0.0 , 0.8571428571428571 , Neutral
1.9337446617592717 , 3.36 , 0.17 , 0.5555555555555556 , Neutral
2.5253370079989113 , 3.8 , 0.17 , 0.8571428571428571 , Neutral
3.1723906637422523 , 4.2 , 0.45 , 0.7857142857142857 , Neutral
3.9909021956989226 , 4.72 , 0.85 , 0.8125 , Entailment
3.980073844948462 , 4.44 , 0.73 , 0.7894736842105263 , Entailment
1.9022849085317786 , 3.84 , -0.5 , 0.7058823529411765 , Neutral
2.5503553233721403 , 3.48 , 0.23 , 0.8125 , Neutral
2.2752618057311538 , 3.24 , 0.27 , 0.9166666666666666 , Neutral
3.4193535203898664 , 4.08 , 0.57 , 0.9166666666666666 , Entailment
2.1910862403504403 , 3.32 , 0.14 , 0.9333333333333333 , Neutral
2.9518324740783557 , 4.12 , 0.56 , 0.9375 , Neutral
1.9997511148832876 , 3.24 , 0.23 , 0.7222222222222222 , Neutral
2.0502731455516336 , 3.88 , 0.38 , 0.7222222222222222 , Neutral
2.8144803266185847 , 4.44 , 0.6 , 0.5555555555555556 , Entailment
3.252925798153382 , 4.08 , 0.54 , 0.6190476190476191 , Entailment
2.5640819926840797 , 3.24 , 0.14 , 1.0 , Neutral
1.7777612886183451 , 3.4 , 0.17 , 0.6666666666666666 , Neutral
2.6716589462604388 , 3.72 , 0.57 , 0.8235294117647058 , Neutral
3.9054457128636644 , 4.64 , 0.86 , 0.7368421052631579 , Entailment
2.582573690140137 , 3.36 , 0.17 , 0.625 , Neutral
2.1280006763426873 , 2.8 , 0.17 , 0.8571428571428571 , Neutral
2.2265282710599656 , 3.32 , 0.14 , 1.0 , Neutral
2.444014620105924 , 3.64 , 0.29 , 0.7777777777777778 , Neutral
3.2607949740189355 , 4.0 , 0.5 , 0.7058823529411765 , Neutral
3.177280579760312 , 3.44 , 0.23 , 0.9285714285714286 , Neutral
1.5302528605731283 , 2.96 , -0.18 , 0.7647058823529411 , Neutral
2.211622389540977 , 3.68 , -0.08 , 0.6875 , Neutral
1.0 , 3.32 , -0.83 , 0.42857142857142855 , Neutral
3.1911511276550475 , 4.2 , 0.45 , 0.7857142857142857 , Paraphrase
2.5093571179963385 , 3.2 , -0.2 , 0.6666666666666666 , Neutral
4.255165044382155 , 4.76 , 0.86 , 0.75 , Entailment
2.607780738001855 , 3.48 , 0.33 , 0.75 , Neutral
2.1699296416575926 , 3.56 , 0.0 , 0.6666666666666666 , Neutral
2.9872293096809477 , 3.48 , 0.25 , 0.7272727272727273 , Neutral
3.329103970000009 , 3.84 , 0.45 , 0.9166666666666666 , Neutral
4.1434669043854155 , 4.4 , 0.71 , 0.9333333333333333 , Paraphrase
1.2696850134998103 , 3.8 , 0.22 , 0.7222222222222222 , Neutral
2.703552731529798 , 3.52 , 0.2 , 0.7692307692307693 , Neutral
3.009764817927895 , 4.16 , 0.54 , 0.7647058823529411 , Entailment
3.1311686397098817 , 4.32 , 0.6 , 0.45454545454545453 , Entailment
1.8298728439817271 , 2.72 , 0.27 , 0.8461538461538461 , Neutral
1.4269527180454418 , 3.48 , 0.0 , 0.7058823529411765 , Neutral
2.950842336547276 , 3.92 , 0.57 , 0.875 , Entailment
2.6585828000899356 , 3.48 , 0.38 , 0.9285714285714286 , Neutral
2.3334638406901815 , 3.56 , 0.33 , 0.47368421052631576 , Neutral
1.7783096936409453 , 3.36 , 0.2 , 0.9090909090909091 , Neutral
2.2603660499632516 , 3.32 , -0.11 , 0.8181818181818182 , Neutral
2.773504088182662 , 3.76 , 0.33 , 0.9230769230769231 , Entailment
3.2368715912323043 , 3.76 , 0.47 , 0.8333333333333334 , Entailment
2.654452093971732 , 3.48 , 0.17 , 1.0 , Neutral
2.3291764299603512 , 3.32 , 0.17 , 0.8 , Neutral
2.1735687753610504 , 3.48 , -0.14 , 0.5384615384615384 , Neutral
1.5245835862688182 , 2.96 , 0.0 , 0.625 , Neutral
2.9300187369471304 , 3.64 , 0.09 , 0.7857142857142857 , Neutral
1.625483101558205 , 2.84 , -0.25 , 0.8 , Neutral
2.953260432495692 , 4.2 , 0.6 , 0.6666666666666666 , Entailment
3.5787346124946278 , 4.56 , 0.6 , 0.7142857142857143 , Entailment
2.1323227657645316 , 3.68 , 0.33 , 0.9375 , Entailment
2.5826528408679907 , 3.44 , 0.0 , 0.6666666666666666 , Neutral
2.6862693492746508 , 3.8 , 0.29 , 0.75 , Neutral
1.6142768943727979 , 3.32 , -0.2 , 0.8333333333333334 , Neutral
1.684192098951111 , 3.0 , -0.23 , 1.0 , Neutral
2.139623324465215 , 3.44 , 0.33 , 0.5294117647058824 , Neutral
2.5707964939140533 , 3.68 , 0.33 , 0.9230769230769231 , Neutral
2.967908178309375 , 3.44 , 0.0 , 0.7142857142857143 , Neutral
2.2738172402711445 , 3.72 , 0.2 , 0.5 , Neutral
1.7206231205260725 , 3.16 , 0.08 , 0.6875 , Neutral
2.931062853625132 , 4.04 , 0.47 , 0.9375 , Neutral
2.4549406036276844 , 3.64 , 0.11 , 0.6428571428571429 , Neutral
2.9904730614247264 , 3.4 , 0.17 , 1.0 , Neutral
2.45246630841625 , 3.24 , 0.0 , 0.75 , Neutral
2.3965048473117663 , 4.0 , 0.4 , 0.625 , Neutral
3.8865745705854198 , 4.4 , 0.69 , 0.8666666666666667 , Paraphrase
3.3575604184295518 , 3.64 , -0.09 , 0.8461538461538461 , Entailment
2.1810189009725933 , 3.56 , -0.23 , 0.6842105263157895 , Neutral
2.5742694643620094 , 3.28 , 0.33 , 0.8181818181818182 , Neutral
3.3623715112262453 , 4.04 , 0.33 , 0.6428571428571429 , Neutral
3.7929745613013486 , 4.28 , 0.71 , 0.8235294117647058 , Neutral
3.412026828057611 , 3.92 , 0.45 , 0.8461538461538461 , Paraphrase
1.0107266727143358 , 2.44 , -0.67 , 0.8571428571428571 , Neutral
1.8750896250772113 , 3.08 , 0.0 , 0.9230769230769231 , Neutral
2.5996422894820146 , 3.44 , 0.0 , 0.7142857142857143 , Neutral
2.945818916604506 , 3.84 , 0.27 , 0.5789473684210527 , Neutral
3.8954084219396172 , 4.44 , 0.75 , 0.8571428571428571 , Entailment
1.9828475504125507 , 3.2 , 0.0 , 0.75 , Neutral
2.2918263465797546 , 3.52 , 0.27 , 0.9166666666666666 , Neutral
3.0077795299084973 , 3.6 , 0.43 , 1.0 , Neutral
1.9363277809217474 , 3.36 , 0.14 , 0.7 , Neutral
2.1337587862258265 , 3.64 , 0.29 , 0.8235294117647058 , Neutral
1.9876132188996152 , 4.12 , 0.23 , 0.8125 , Neutral
2.0352004703466755 , 3.24 , 0.09 , 0.8461538461538461 , Neutral
3.4911044192541767 , 4.04 , 0.54 , 0.7647058823529411 , Entailment
1.7420662328230394 , 3.12 , -0.08 , 0.7647058823529411 , Neutral
2.829702685052819 , 3.72 , 0.33 , 0.8 , Neutral
2.6377929982002213 , 3.52 , 0.08 , 1.0 , Neutral
2.9851715595343404 , 3.72 , 0.11 , 0.9 , Neutral
2.6636230886024332 , 3.4 , 0.07 , 0.8461538461538461 , Neutral
2.3420490165971497 , 4.12 , 0.33 , 0.75 , Entailment
2.9043387101890294 , 3.88 , 0.25 , 1.0 , Neutral
3.016813946288249 , 3.56 , 0.1 , 0.9090909090909091 , Neutral
1.486280687357807 , 3.48 , -0.2 , 0.7692307692307693 , Neutral
1.888406712106907 , 3.52 , 0.09 , 0.6875 , Neutral
3.2385255527478316 , 3.96 , 0.5 , 0.9230769230769231 , Entailment
2.3638695123713847 , 3.48 , 0.0 , 0.8 , Neutral
2.1962561691214164 , 3.08 , -0.33 , 0.8181818181818182 , Neutral
2.029396092961342 , 3.44 , -0.17 , 0.5 , Neutral
2.3021344330083746 , 4.12 , 0.11 , 0.5 , Paraphrase
2.4537916947908682 , 3.56 , 0.0 , 0.9230769230769231 , Paraphrase
1.9605358466934943 , 3.36 , 0.18 , 0.8571428571428571 , Neutral
3.591463992735544 , 4.52 , 0.64 , 0.7333333333333333 , Entailment
2.6425504566192606 , 3.88 , 0.4 , 0.8333333333333334 , Neutral
1.5823424868931182 , 3.24 , -0.17 , 0.9230769230769231 , Neutral
2.3673382664186384 , 3.72 , 0.0 , 0.75 , Neutral
2.6987739737113756 , 4.12 , 0.5 , 0.8 , Neutral
1.7454515172811984 , 3.64 , 0.4 , 0.6666666666666666 , Neutral
2.320373567912213 , 3.16 , -0.23 , 0.9230769230769231 , Neutral
2.176501334489476 , 3.64 , 0.27 , 0.6875 , Paraphrase
2.1622798215339927 , 3.68 , 0.23 , 0.9285714285714286 , Neutral
3.01652075627833 , 3.76 , 0.23 , 1.0 , Neutral
3.253209131498627 , 4.32 , 0.56 , 0.6428571428571429 , Entailment
3.6154336515795795 , 4.32 , 0.55 , 0.8461538461538461 , Neutral
2.480224640620494 , 3.56 , 0.2 , 0.7692307692307693 , Neutral
3.77345719001195 , 4.56 , 0.65 , 0.8947368421052632 , Entailment
1.582594649610163 , 2.88 , 0.09 , 1.0 , Neutral
2.3572247829884203 , 3.96 , 0.13 , 0.9333333333333333 , Neutral
3.6523631313797384 , 4.48 , 0.78 , 0.6923076923076923 , Entailment
3.9500843991568537 , 5.0 , 1.0 , 0.6363636363636364 , Entailment
2.7163651985531234 , 3.72 , 0.2 , 1.0 , Neutral
2.5856268760556613 , 4.2 , 0.5 , 0.9230769230769231 , Neutral
4.011379097400299 , 3.88 , 0.5 , 0.8571428571428571 , Paraphrase
3.982196039590291 , 4.36 , 0.69 , 0.8666666666666667 , Paraphrase
2.396081553903026 , 3.6 , 0.2 , 0.7692307692307693 , Neutral
2.9482439002968626 , 3.64 , 0.0 , 0.7692307692307693 , Neutral
3.034846020211987 , 3.6 , 0.33 , 0.6 , Entailment
3.0172458425405617 , 3.88 , 0.33 , 0.9166666666666666 , Neutral
3.2739803214329815 , 3.84 , 0.33 , 0.8 , Entailment
3.588285382384147 , 4.84 , 0.69 , 0.6190476190476191 , Entailment
2.558174538789652 , 3.84 , 0.25 , 1.0 , Neutral
1.5377356387962622 , 2.96 , 0.0 , 0.8888888888888888 , Neutral
2.2846665934410337 , 3.36 , -0.08 , 0.6875 , Neutral
2.185989201093008 , 3.28 , -0.08 , 0.8461538461538461 , Neutral
2.6288341084004805 , 3.28 , 0.25 , 0.8 , Neutral
2.7328983879381665 , 3.64 , 0.27 , 0.9166666666666666 , Neutral
1.8506143676751083 , 3.56 , 0.27 , 0.7857142857142857 , Neutral
2.718357273225129 , 4.12 , 0.38 , 0.6842105263157895 , Entailment
3.181638576148996 , 3.84 , 0.43 , 0.9333333333333333 , Entailment
2.127618089139398 , 3.36 , 0.23 , 0.8125 , Neutral
2.0136587521541145 , 3.36 , -0.2 , 0.7142857142857143 , Neutral
2.927473830076548 , 4.4 , 0.6 , 0.9230769230769231 , Paraphrase
2.530810588563134 , 3.36 , 0.09 , 0.7857142857142857 , Neutral
3.246584850735299 , 5.0 , 1.0 , 0.2631578947368421 , Entailment
1.9708308308883105 , 3.88 , 0.38 , 0.7142857142857143 , Neutral
2.689612752358383 , 3.68 , 0.09 , 0.6875 , Neutral
3.6211393667413923 , 4.32 , 0.38 , 0.9285714285714286 , Neutral
1.923139812319559 , 3.52 , 0.29 , 0.9333333333333333 , Neutral
1.5538435357812157 , 2.8 , -0.33 , 0.7647058823529411 , Neutral
4.21793110453763 , 4.4 , 0.6 , 1.0 , Paraphrase
2.0872267798639523 , 3.28 , 0.2 , 0.9 , Neutral
2.298945939608142 , 3.92 , 0.33 , 0.7058823529411765 , Neutral
2.107811902780755 , 3.4 , -0.14 , 0.4375 , Neutral
1.37408622295399 , 3.36 , 0.08 , 0.9285714285714286 , Neutral
1.722677348043566 , 3.8 , 0.25 , 0.5333333333333333 , Neutral
3.298710179421862 , 3.92 , 0.33 , 0.8 , Paraphrase
2.4652461702093467 , 3.28 , 0.2 , 0.8333333333333334 , Neutral
2.0168473004390908 , 3.36 , 0.0 , 0.8235294117647058 , Neutral
2.337193981102598 , 3.64 , 0.23 , 0.65 , Neutral
3.472100970319829 , 4.76 , 0.85 , 0.6190476190476191 , Entailment
2.561259461218548 , 3.68 , 0.25 , 0.6153846153846154 , Neutral
3.0764895582274616 , 3.8 , 0.38 , 0.6842105263157895 , Neutral
2.129954677257499 , 3.44 , 0.07 , 0.8 , Neutral
3.272641278091168 , 4.52 , 0.67 , 0.6 , Entailment
2.7149933190822098 , 3.72 , 0.33 , 0.6923076923076923 , Neutral
2.1696156392143644 , 3.32 , 0.14 , 0.625 , Neutral
2.608577794702847 , 3.44 , 0.2 , 0.7142857142857143 , Neutral
2.4030256132149934 , 3.32 , -0.07 , 0.9333333333333333 , Neutral
2.8382518140102633 , 3.64 , 0.38 , 0.7222222222222222 , Neutral
2.537713942255462 , 3.88 , 0.11 , 0.75 , Neutral
2.737485743473506 , 3.72 , 0.27 , 0.7857142857142857 , Neutral
1.7279629101860559 , 3.0 , 0.11 , 0.9 , Neutral
2.239461666633511 , 3.72 , 0.0 , 0.75 , Neutral
1.758662442654635 , 3.12 , -0.1 , 0.8 , Neutral
1.600027324272437 , 3.28 , 0.27 , 0.7333333333333333 , Neutral
2.745538636032858 , 3.84 , 0.45 , 0.6923076923076923 , Neutral
2.542588274745501 , 3.64 , 0.2 , 0.9090909090909091 , Neutral
3.5108067325107455 , 4.28 , 0.62 , 0.7647058823529411 , Neutral
2.481313688959216 , 3.44 , -0.14 , 0.7777777777777778 , Neutral
1.4265116539243927 , 2.84 , 0.0 , 0.6666666666666666 , Neutral
2.724247529005582 , 3.48 , 0.33 , 0.9230769230769231 , Entailment
1.8959285059903959 , 3.44 , 0.2 , 0.6666666666666666 , Neutral
1.555911158144236 , 3.52 , 0.0 , 0.7777777777777778 , Neutral
2.9824679809641688 , 3.72 , 0.33 , 0.75 , Neutral
2.1826999868745007 , 4.04 , 0.5 , 0.47058823529411764 , Entailment
2.7644143285167617 , 3.56 , 0.08 , 1.0 , Neutral
4.251607164458582 , 4.4 , 0.75 , 0.8888888888888888 , Entailment
2.2323990681529686 , 3.68 , 0.33 , 0.45 , Neutral
1.4421897609079377 , 3.2 , 0.0 , 0.7272727272727273 , Neutral
2.961296207437693 , 4.04 , 0.54 , 0.8125 , Neutral
1.9334045262903667 , 3.36 , -0.08 , 0.6666666666666666 , Neutral
2.436711012407528 , 3.32 , 0.29 , 0.7777777777777778 , Neutral
2.6182805523861994 , 3.6 , 0.11 , 0.75 , Entailment
2.072469230020741 , 3.52 , 0.17 , 0.47368421052631576 , Neutral
3.4886369078872326 , 4.2 , 0.6 , 0.8823529411764706 , Neutral
2.7261632262485955 , 3.72 , 0.38 , 0.875 , Neutral
2.4383496980723427 , 3.92 , 0.33 , 0.5625 , Neutral
2.170807276113186 , 2.96 , -0.11 , 0.9 , Neutral
3.2834676678737202 , 3.84 , 0.27 , 0.9166666666666666 , Neutral
2.228592990190445 , 3.36 , 0.08 , 0.8125 , Neutral
4.29525026969275 , 4.52 , 0.75 , 0.5333333333333333 , Entailment
