@RELATION regressao-ptpt-teste-entailment
@ATTRIBUTE tfidf REAL
@ATTRIBUTE word2vec REAL
@ATTRIBUTE binario REAL
@ATTRIBUTE tamanho REAL
@ATTRIBUTE class {Neutral, Entailment, Paraphrase}

@DATA
3.1095898667556727 , 4.04 , 0.43 , 0.7368421052631579 , Entailment
1.6508928450771627 , 3.36 , 0.0 , 0.875 , Neutral
2.175886041447997 , 3.44 , 0.11 , 0.75 , Neutral
3.9113035010422426 , 4.6 , 0.75 , 0.8421052631578947 , Entailment
2.244100689721667 , 3.48 , 0.14 , 0.6666666666666666 , Neutral
3.8958399010496367 , 4.76 , 0.85 , 0.65 , Entailment
2.1671106716403576 , 3.8 , 0.4 , 0.7142857142857143 , Neutral
2.477881544706884 , 3.84 , 0.2 , 1.0 , Neutral
3.073695137661928 , 3.88 , 0.33 , 0.6428571428571429 , Entailment
2.1337917899170322 , 3.52 , -0.2 , 1.0 , Neutral
1.658360264698378 , 3.36 , -0.07 , 0.7894736842105263 , Neutral
2.380057695875264 , 4.24 , 0.2 , 0.5555555555555556 , Entailment
2.1157243105616104 , 3.28 , 0.17 , 0.6666666666666666 , Neutral
4.408982450043181 , 4.68 , 0.75 , 0.8888888888888888 , Paraphrase
3.275794534600739 , 3.64 , 0.25 , 0.8888888888888888 , Entailment
3.369347542486835 , 4.08 , 0.45 , 0.6875 , Entailment
3.5506097742021145 , 4.04 , 0.6 , 0.8333333333333334 , Entailment
3.637464964450915 , 4.8 , 0.78 , 0.6 , Entailment
2.4397958108684064 , 3.72 , 0.23 , 0.8125 , Neutral
3.014341782475755 , 3.88 , 0.38 , 0.9411764705882353 , Neutral
3.7252948611906396 , 4.24 , 0.5 , 0.6666666666666666 , Entailment
2.329856792006005 , 4.2 , 0.45 , 1.0 , Neutral
3.563745508362255 , 4.0 , 0.5 , 0.75 , Entailment
2.6486712381997015 , 3.88 , 0.33 , 0.9375 , Neutral
2.074651756851635 , 3.28 , 0.27 , 0.9166666666666666 , Neutral
2.683411145842352 , 3.48 , 0.2 , 1.0 , Neutral
3.0110566705008566 , 4.32 , 0.5 , 0.9090909090909091 , Neutral
2.861987133191036 , 3.72 , 0.3 , 0.6666666666666666 , Neutral
3.4099740248667265 , 3.8 , 0.27 , 0.8461538461538461 , Neutral
1.9945570063158518 , 3.6 , 0.11 , 0.6428571428571429 , Neutral
2.4533519011752807 , 3.44 , 0.17 , 0.75 , Neutral
2.5290087005838346 , 3.64 , 0.0 , 0.8888888888888888 , Neutral
2.1436995735494806 , 3.36 , 0.2 , 1.0 , Neutral
3.025362773993181 , 4.12 , 0.38 , 0.9285714285714286 , Entailment
3.4066930766538994 , 3.8 , 0.22 , 0.8888888888888888 , Neutral
2.2307698147576476 , 3.6 , 0.09 , 0.6875 , Neutral
2.389794191702805 , 3.56 , -0.09 , 0.75 , Neutral
2.722596362912448 , 3.84 , 0.23 , 0.9166666666666666 , Entailment
2.2619669662012125 , 3.76 , 0.38 , 0.55 , Neutral
2.210097232952497 , 3.68 , 0.22 , 0.8235294117647058 , Neutral
4.737892606707879 , 5.0 , 1.0 , 0.8461538461538461 , Entailment
2.23910891367857 , 3.68 , 0.23 , 0.7222222222222222 , Neutral
2.422149838935126 , 4.16 , 0.43 , 0.6111111111111112 , Neutral
3.3022280462703217 , 4.08 , 0.29 , 0.9333333333333333 , Neutral
4.009434438940187 , 4.92 , 1.0 , 0.6153846153846154 , Entailment
2.9215284570543254 , 4.0 , 0.5 , 0.75 , Neutral
2.198133305202207 , 3.16 , 0.09 , 0.7333333333333333 , Neutral
2.6732854563501767 , 4.04 , 0.2 , 0.8666666666666667 , Neutral
2.019371470778351 , 3.28 , 0.07 , 0.8333333333333334 , Neutral
4.090641440973432 , 4.68 , 0.82 , 0.6470588235294118 , Entailment
2.4618469206100633 , 3.48 , 0.29 , 0.85 , Neutral
4.099563012045056 , 4.8 , 0.9 , 0.6923076923076923 , Entailment
2.505148488487942 , 4.0 , 0.29 , 0.8235294117647058 , Neutral
4.426569055462743 , 5.0 , 1.0 , 0.6666666666666666 , Entailment
2.9623434871526735 , 3.88 , 0.22 , 1.0 , Neutral
2.938228181547709 , 3.76 , 0.33 , 1.0 , Entailment
2.3815340633412436 , 3.48 , 0.11 , 0.6363636363636364 , Neutral
1.5968289189727822 , 4.28 , 0.33 , 0.5 , Neutral
1.449216796535525 , 3.4 , -0.33 , 0.7 , Neutral
1.0 , 2.28 , -0.8 , 0.625 , Neutral
2.525978621193396 , 3.12 , 0.08 , 0.8461538461538461 , Neutral
3.892380041167938 , 4.72 , 0.86 , 0.625 , Entailment
2.9468993865932616 , 3.8 , 0.27 , 0.8461538461538461 , Neutral
1.9942044541971233 , 3.64 , 0.2 , 0.7222222222222222 , Neutral
1.3945527068452406 , 3.28 , -0.27 , 0.55 , Neutral
2.1348473722004906 , 3.88 , -0.14 , 0.4666666666666667 , Entailment
2.56188388835072 , 4.04 , 0.33 , 0.5294117647058824 , Neutral
1.8040684176301254 , 2.96 , -0.07 , 0.9333333333333333 , Neutral
2.749810203916964 , 3.52 , 0.07 , 0.6842105263157895 , Neutral
3.8810503241115546 , 4.72 , 0.81 , 0.8421052631578947 , Paraphrase
3.411557092197239 , 4.0 , 0.5 , 0.8235294117647058 , Neutral
1.7907249637421978 , 3.32 , 0.0 , 0.5263157894736842 , Neutral
3.8491935011435117 , 4.6 , 0.73 , 0.7894736842105263 , Entailment
1.9442528839582498 , 3.8 , 0.29 , 0.875 , Neutral
2.322352340296411 , 3.36 , -0.07 , 0.9375 , Neutral
2.9330336214092982 , 3.44 , 0.33 , 1.0 , Neutral
2.577049590340648 , 3.52 , 0.29 , 0.8235294117647058 , Neutral
2.425561311568197 , 4.04 , 0.2 , 1.0 , Entailment
3.4282312969201967 , 4.24 , 0.5 , 0.7058823529411765 , Entailment
2.8508466957705307 , 3.96 , 0.33 , 0.75 , Neutral
1.84359437484561 , 3.6 , 0.29 , 0.85 , Neutral
4.304419819263039 , 4.68 , 0.85 , 0.8666666666666667 , Entailment
4.009928029316258 , 4.68 , 0.82 , 0.6470588235294118 , Entailment
1.5003860598574028 , 3.6 , -0.11 , 0.6923076923076923 , Neutral
2.6304757417009936 , 3.76 , 0.33 , 0.8 , Neutral
2.087024572248744 , 3.08 , 0.09 , 0.7333333333333333 , Neutral
3.557573566808814 , 4.6 , 0.82 , 0.6875 , Entailment
2.9865865343726408 , 4.68 , 0.64 , 0.6875 , Entailment
3.8619338932823113 , 4.84 , 0.75 , 0.5714285714285714 , Entailment
2.248187475780842 , 3.68 , 0.33 , 0.5 , Neutral
3.9879359047018474 , 4.68 , 0.82 , 0.6875 , Entailment
3.924215209159225 , 4.56 , 0.64 , 0.6470588235294118 , Entailment
2.6271659416473394 , 3.32 , 0.0 , 0.9333333333333333 , Neutral
3.2493224486866983 , 3.88 , 0.5 , 1.0 , Neutral
2.2482522511059937 , 3.56 , 0.33 , 0.75 , Neutral
2.3000518889695183 , 3.24 , 0.0 , 0.6875 , Neutral
3.8127206182580102 , 4.44 , 0.67 , 0.8 , Entailment
3.736912258483522 , 5.0 , 0.82 , 0.7333333333333333 , Entailment
3.9533002398269232 , 5.0 , 1.0 , 0.5882352941176471 , Entailment
2.7742988301846303 , 3.52 , 0.1 , 0.85 , Neutral
3.3410987526856406 , 3.92 , 0.53 , 0.9444444444444444 , Entailment
3.6470622731598348 , 4.28 , 0.67 , 0.9 , Entailment
4.570323985098806 , 4.76 , 0.85 , 0.8666666666666667 , Paraphrase
2.263935099442566 , 3.4 , 0.17 , 0.7058823529411765 , Neutral
2.473320973393199 , 3.28 , -0.07 , 0.6666666666666666 , Neutral
2.163313622670753 , 3.8 , 0.33 , 0.6666666666666666 , Neutral
2.5852995142019766 , 3.44 , 0.13 , 1.0 , Neutral
3.5966007221376506 , 4.6 , 0.64 , 0.5789473684210527 , Entailment
3.6594190509530145 , 4.4 , 0.64 , 0.7333333333333333 , Entailment
2.3485321028883135 , 3.12 , -0.06 , 0.9411764705882353 , Neutral
2.527026468600535 , 3.28 , -0.09 , 0.8461538461538461 , Neutral
3.6801792245306397 , 4.36 , 0.71 , 0.625 , Neutral
2.727123870418624 , 3.52 , 0.33 , 1.0 , Neutral
2.5919156496519276 , 3.28 , 0.14 , 0.875 , Neutral
3.509460469544439 , 5.0 , 1.0 , 0.45 , Entailment
2.8046007061214944 , 3.92 , 0.43 , 0.6363636363636364 , Neutral
3.0625772260037576 , 3.32 , 0.14 , 0.875 , Neutral
3.983899499083044 , 4.68 , 0.82 , 0.7857142857142857 , Entailment
1.5929191474191975 , 3.48 , 0.18 , 0.8823529411764706 , Neutral
2.0182830136715375 , 3.68 , 0.08 , 0.5882352941176471 , Neutral
3.5902280749778317 , 4.2 , 0.63 , 0.875 , Paraphrase
2.4426855738927573 , 3.76 , 0.56 , 0.5625 , Entailment
1.7058413915409556 , 3.6 , -0.17 , 0.9230769230769231 , Neutral
3.3594044675800547 , 4.0 , 0.67 , 0.8571428571428571 , Paraphrase
2.3208075039589713 , 3.4 , -0.09 , 0.8461538461538461 , Neutral
2.789597133350225 , 3.96 , 0.38 , 0.65 , Neutral
2.385849962155363 , 3.72 , 0.18 , 0.9333333333333333 , Neutral
3.3798662433356492 , 4.48 , 0.6 , 0.5882352941176471 , Entailment
3.8446593419665653 , 4.24 , 0.65 , 0.8095238095238095 , Paraphrase
2.126803833174429 , 3.44 , 0.2 , 0.9375 , Neutral
3.6483017167086684 , 4.32 , 0.63 , 0.875 , Paraphrase
2.755694237213506 , 3.92 , 0.45 , 0.6111111111111112 , Entailment
2.8229766815901804 , 3.88 , 0.33 , 1.0 , Entailment
2.0850108209594325 , 3.44 , 0.17 , 0.8571428571428571 , Neutral
3.3128432199350715 , 4.0 , 0.5 , 0.8888888888888888 , Paraphrase
4.374165177674158 , 5.0 , 1.0 , 0.7142857142857143 , Entailment
3.8290561532503515 , 4.56 , 0.75 , 0.8235294117647058 , Paraphrase
3.839264245508665 , 4.28 , 0.6 , 0.8823529411764706 , Paraphrase
3.461105085890092 , 4.44 , 0.29 , 0.9333333333333333 , Neutral
3.627137096449278 , 4.28 , 0.47 , 1.0 , Entailment
3.675210323356797 , 4.68 , 0.8 , 0.625 , Paraphrase
2.818279897207697 , 3.48 , 0.17 , 1.0 , Entailment
3.42806676259965 , 4.28 , 0.57 , 0.875 , Paraphrase
2.2780870257046146 , 4.12 , 0.0 , 0.75 , Neutral
2.710713659222484 , 3.8 , -0.14 , 1.0 , Paraphrase
2.2552340830260635 , 3.36 , -0.07 , 0.9333333333333333 , Neutral
4.083797479537773 , 4.12 , 0.6 , 0.8333333333333334 , Neutral
2.342501958225118 , 3.28 , 0.2 , 0.9375 , Neutral
2.509734252990509 , 3.16 , 0.06 , 0.85 , Neutral
3.298195485132689 , 3.84 , 0.4 , 1.0 , Neutral
2.608937544906923 , 3.32 , 0.27 , 0.9166666666666666 , Neutral
2.7219921426242317 , 4.68 , 0.78 , 0.6 , Entailment
3.047573917001138 , 3.84 , 0.4 , 0.8333333333333334 , Paraphrase
2.3254126301526172 , 3.36 , 0.0 , 0.8235294117647058 , Neutral
2.804491746492885 , 3.96 , 0.29 , 1.0 , Neutral
3.931515386913253 , 4.52 , 0.73 , 0.6818181818181818 , Entailment
2.627701678742673 , 4.0 , 0.33 , 0.9 , Entailment
1.9959110726151224 , 3.16 , 0.14 , 0.8235294117647058 , Neutral
2.2013148969758336 , 3.4 , 0.0 , 0.75 , Neutral
2.5526950868775202 , 3.52 , 0.09 , 0.7857142857142857 , Neutral
1.0364604921867935 , 2.6 , -0.27 , 0.6875 , Neutral
2.075030714080386 , 3.2 , 0.2 , 0.9090909090909091 , Neutral
3.1775037794340197 , 4.16 , 0.56 , 0.42857142857142855 , Entailment
2.4310048258073516 , 3.32 , 0.14 , 0.7 , Neutral
3.9354118619453033 , 5.0 , 0.86 , 0.7368421052631579 , Entailment
2.3096347369019017 , 3.48 , 0.09 , 1.0 , Neutral
2.380019981922911 , 3.6 , 0.14 , 0.7777777777777778 , Neutral
2.6192933568730385 , 3.8 , 0.33 , 0.8333333333333334 , Neutral
2.5900200691762425 , 3.52 , 0.23 , 0.7222222222222222 , Neutral
1.9031601538193845 , 3.44 , 0.24 , 0.9444444444444444 , Neutral
3.6853781563593815 , 4.84 , 0.85 , 0.7222222222222222 , Entailment
2.6092664808793034 , 3.6 , 0.29 , 0.8235294117647058 , Neutral
4.082546925374782 , 4.44 , 0.69 , 0.8666666666666667 , Entailment
2.309320023740396 , 3.76 , 0.45 , 0.6875 , Neutral
2.472393440537052 , 3.24 , 0.25 , 0.8421052631578947 , Entailment
2.2232116715730497 , 3.52 , 0.33 , 0.7894736842105263 , Neutral
2.71934519545855 , 3.64 , 0.33 , 1.0 , Neutral
1.2510365211540286 , 3.08 , -0.09 , 0.8181818181818182 , Neutral
2.7421578289588497 , 3.44 , 0.25 , 0.9411764705882353 , Neutral
3.144400359402606 , 4.04 , 0.33 , 0.9230769230769231 , Neutral
2.5309192350218117 , 3.52 , 0.17 , 0.8 , Neutral
3.70651125739585 , 4.04 , 0.5 , 0.9523809523809523 , Paraphrase
2.54917694364816 , 3.44 , 0.2 , 0.8125 , Neutral
2.5485750555175657 , 3.28 , 0.23 , 0.8125 , Neutral
1.9615911792609697 , 3.28 , -0.12 , 0.9375 , Neutral
2.9573273502391704 , 3.24 , 0.0 , 0.8888888888888888 , Neutral
2.260413596657456 , 3.96 , 0.5 , 0.75 , Entailment
2.358401011971284 , 3.6 , 0.22 , 0.9 , Neutral
3.286916799357826 , 3.84 , 0.38 , 0.9285714285714286 , Paraphrase
3.525434722965374 , 4.28 , 0.63 , 0.8421052631578947 , Entailment
2.860207579985247 , 4.0 , 0.45 , 0.6875 , Neutral
1.9226643608134908 , 3.32 , 0.11 , 1.0 , Neutral
3.9238104702558365 , 5.0 , 1.0 , 0.5263157894736842 , Entailment
3.1353796814660773 , 4.04 , 0.38 , 0.7647058823529411 , Neutral
1.8789068194576892 , 3.48 , 0.14 , 0.7 , Neutral
1.444638460476205 , 2.88 , -0.11 , 0.6923076923076923 , Neutral
3.838532534509779 , 4.32 , 0.5 , 0.9411764705882353 , Paraphrase
2.3713669423865285 , 3.48 , 0.13 , 0.5714285714285714 , Neutral
2.2530225467825735 , 3.8 , 0.13 , 0.8421052631578947 , Neutral
4.136949759190886 , 4.6 , 0.5 , 1.0 , Neutral
2.7023783108005546 , 3.68 , 0.4 , 0.7692307692307693 , Neutral
2.5164999308142084 , 3.56 , 0.0 , 0.7272727272727273 , Neutral
2.7153384735423827 , 3.76 , 0.17 , 1.0 , Neutral
2.454020968059943 , 3.48 , 0.14 , 0.7777777777777778 , Neutral
3.0336612579396767 , 3.6 , 0.26 , 1.0 , Neutral
2.797190227996773 , 3.96 , 0.22 , 1.0 , Neutral
1.8523277052184541 , 3.48 , -0.12 , 0.7619047619047619 , Neutral
3.558228091990355 , 4.6 , 0.68 , 0.95 , Entailment
3.5129323628848983 , 4.12 , 0.6 , 0.7692307692307693 , Neutral
2.4855346275825694 , 3.48 , 0.23 , 0.7647058823529411 , Neutral
2.989150499121922 , 4.12 , 0.45 , 0.9166666666666666 , Entailment
2.2466658180771546 , 3.44 , 0.05 , 0.95 , Neutral
2.7204795275683664 , 3.44 , 0.0 , 0.9375 , Neutral
3.9208250606020743 , 4.52 , 0.69 , 0.9285714285714286 , Entailment
3.4011757799326445 , 4.52 , 0.78 , 0.6923076923076923 , Entailment
2.3056667123156647 , 3.96 , 0.33 , 0.6666666666666666 , Neutral
3.088595240116452 , 3.6 , 0.16 , 0.8421052631578947 , Neutral
2.9519473598126487 , 3.2 , 0.33 , 0.9230769230769231 , Neutral
3.281515909955582 , 4.04 , 0.4 , 0.7692307692307693 , Entailment
1.5878929117967329 , 3.2 , 0.25 , 0.7272727272727273 , Neutral
1.9987088071863686 , 3.24 , -0.09 , 0.7857142857142857 , Neutral
2.3909572056466164 , 3.48 , 0.2 , 0.5555555555555556 , Neutral
2.5155529392289195 , 3.72 , 0.17 , 0.75 , Entailment
3.10881153272893 , 5.0 , 0.82 , 0.6875 , Entailment
2.158406071690293 , 3.48 , 0.11 , 0.8181818181818182 , Neutral
3.4213156978872434 , 3.96 , 0.38 , 1.0 , Entailment
3.0507147146042586 , 3.84 , 0.29 , 0.8235294117647058 , Neutral
2.6432278231625665 , 3.92 , 0.25 , 0.47058823529411764 , Neutral
2.347700083899011 , 3.68 , 0.2 , 0.75 , Neutral
3.542437161256478 , 5.0 , 1.0 , 0.4 , Entailment
3.147689448882372 , 3.92 , 0.07 , 0.9375 , Neutral
2.7111443585033586 , 3.44 , 0.41 , 0.9411764705882353 , Neutral
3.85317987113294 , 4.48 , 0.67 , 0.8571428571428571 , Entailment
2.553424477310617 , 3.44 , 0.2 , 0.9375 , Neutral
3.486476495115134 , 5.0 , 1.0 , 0.3888888888888889 , Entailment
2.2541922016555036 , 3.72 , 0.0 , 0.9090909090909091 , Neutral
2.3549089444943965 , 3.76 , 0.11 , 0.8181818181818182 , Neutral
2.885447500114279 , 4.32 , 0.57 , 0.9333333333333333 , Entailment
1.462186180577189 , 3.36 , 0.0 , 0.7142857142857143 , Neutral
2.264725721201442 , 3.24 , 0.13 , 0.7368421052631579 , Neutral
3.688890272689053 , 4.48 , 0.75 , 0.65 , Entailment
3.6981241069966475 , 4.4 , 0.75 , 0.8 , Entailment
3.2933865820507475 , 3.76 , 0.54 , 0.7647058823529411 , Neutral
3.164418033969348 , 3.16 , -0.08 , 0.7647058823529411 , Neutral
3.2363977417034326 , 4.0 , 0.38 , 0.8 , Paraphrase
2.551062141915048 , 3.52 , 0.2 , 1.0 , Neutral
3.78773855938744 , 4.68 , 0.83 , 0.6 , Entailment
2.232217880498167 , 3.76 , 0.27 , 0.7857142857142857 , Neutral
2.998929838878867 , 4.28 , 0.64 , 0.6470588235294118 , Entailment
2.744999226165776 , 4.0 , 0.33 , 0.47368421052631576 , Neutral
2.913791465405197 , 4.0 , 0.2 , 0.8666666666666667 , Neutral
1.521663276531794 , 2.96 , -0.17 , 1.0 , Neutral
2.693412677878181 , 3.72 , 0.14 , 1.0 , Neutral
2.7240979913454444 , 4.32 , 0.6 , 0.6666666666666666 , Entailment
3.0358263411681534 , 3.88 , 0.38 , 1.0 , Neutral
2.4042883994854973 , 3.48 , 0.08 , 0.7647058823529411 , Neutral
2.784194457829445 , 3.68 , 0.38 , 0.8888888888888888 , Neutral
3.574042998850953 , 4.44 , 0.75 , 0.8 , Neutral
1.9839902181661742 , 3.24 , 0.18 , 0.9375 , Neutral
3.546895798949828 , 4.12 , 0.5 , 0.8235294117647058 , Entailment
2.968018784943946 , 3.72 , 0.25 , 1.0 , Neutral
2.4057006244404056 , 3.44 , -0.08 , 0.7857142857142857 , Neutral
2.815159294735481 , 3.68 , 0.33 , 0.6428571428571429 , Neutral
2.9336705112992454 , 3.96 , 0.33 , 1.0 , Neutral
1.2813769993778243 , 3.0 , -0.33 , 0.8181818181818182 , Neutral
2.5048063441372292 , 3.68 , 0.33 , 0.6666666666666666 , Neutral
3.8865918148003558 , 4.6 , 0.81 , 0.8181818181818182 , Entailment
2.804190543218228 , 3.8 , 0.38 , 1.0 , Neutral
1.2294272346564719 , 2.8 , -0.43 , 0.8235294117647058 , Neutral
3.2898936497786324 , 3.76 , 0.11 , 0.6 , Neutral
4.206916177763966 , 4.56 , 0.6 , 1.0 , Entailment
